nb_cycle_aller,moy_cycle_aller,d_eau,propor_utilisa_aller
82,32,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
65,31,20.0,45.83333333333333
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
67,31,20.0,46.56432748538012
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
67,31,20.0,46.56432748538012
73,31,20.0,44.66374269005848
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
67,31,20.0,46.56432748538012
58,31,20.0,45.90643274853801
73,31,20.0,44.66374269005848
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
73,31,20.0,44.66374269005848
66,31,20.0,46.12573099415205
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
73,31,20.0,44.66374269005848
73,31,20.0,44.66374269005848
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
73,31,20.0,44.66374269005848
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
73,31,20.0,44.66374269005848
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
73,31,20.0,44.66374269005848
58,31,20.0,45.90643274853801
73,31,20.0,44.66374269005848
66,31,20.0,46.12573099415205
66,31,20.0,46.12573099415205
73,31,20.0,44.66374269005848
58,31,20.0,45.90643274853801
73,31,20.0,44.66374269005848
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
74,33,20.0,43.640350877192986
58,31,20.0,45.90643274853801
74,33,20.0,43.640350877192986
66,31,20.0,46.12573099415205
66,31,20.0,46.12573099415205
74,32,20.0,45.17543859649123
58,31,20.0,45.90643274853801
74,33,20.0,43.640350877192986
66,31,20.0,46.12573099415205
74,33,20.0,43.640350877192986
58,31,20.0,45.90643274853801
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
66,31,20.0,46.12573099415205
58,31,20.0,45.90643274853801
74,33,20.0,43.640350877192986
74,32,20.0,45.17543859649123
74,33,20.0,43.640350877192986
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
77,31,20.0,44.66374269005848
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
74,32,20.0,45.17543859649123
74,33,20.0,43.640350877192986
74,32,20.0,45.17543859649123
58,31,20.0,45.90643274853801
66,31,20.0,46.12573099415205
74,33,20.0,43.640350877192986
74,33,20.0,43.640350877192986
66,31,20.0,46.12573099415205
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,33,20.0,43.640350877192986
66,31,20.0,46.12573099415205
74,32,20.0,45.17543859649123
74,33,20.0,43.640350877192986
74,32,20.0,45.17543859649123
74,33,20.0,43.640350877192986
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
76,32,20.0,46.345029239766085
71,31,20.0,45.687134502923975
74,32,20.0,45.17543859649123
71,31,20.0,45.687134502923975
76,32,20.0,46.345029239766085
71,31,20.0,45.687134502923975
76,32,20.0,46.345029239766085
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
71,31,20.0,45.687134502923975
76,32,20.0,46.345029239766085
76,32,20.0,46.345029239766085
74,32,20.0,45.17543859649123
71,31,20.0,45.687134502923975
71,31,20.0,45.687134502923975
76,32,20.0,46.345029239766085
74,32,20.0,45.17543859649123
76,32,20.0,46.345029239766085
74,32,20.0,45.17543859649123
71,31,20.0,45.687134502923975
71,31,20.0,45.687134502923975
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
71,31,20.0,45.687134502923975
74,32,20.0,45.17543859649123
71,31,20.0,45.687134502923975
74,32,20.0,45.17543859649123
71,31,20.0,45.687134502923975
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
74,32,20.0,45.17543859649123
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
68,32,15.0,44.95614035087719
