nb_cycle_aller,moy_cycle_aller,d_res_soc,jour_res_soc,nbr_elmt_res_soc,propor_utilisa_aller
65,34,75.0,4,9,81.72514619883042
63,34,75.0,4,9,78.72807017543859
63,34,75.0,4,9,78.72807017543859
63,34,75.0,4,9,78.72807017543859
63,34,75.0,4,9,78.72807017543859
63,34,75.0,4,9,78.72807017543859
63,34,75.0,4,9,78.72807017543859
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
63,33,75.0,4,9,79.89766081871345
63,33,75.0,4,9,79.89766081871345
69,35,75.0,4,9,79.45906432748538
63,33,75.0,4,9,79.89766081871345
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
69,35,75.0,4,9,79.45906432748538
67,35,75.0,6,9,81.72514619883042
67,35,75.0,6,9,81.72514619883042
67,35,75.0,6,9,81.72514619883042
67,35,75.0,6,9,81.72514619883042
67,35,75.0,6,9,81.72514619883042
67,35,75.0,6,9,81.72514619883042
67,35,75.0,6,9,81.72514619883042
64,35,75.0,6,9,78.72807017543859
64,35,75.0,6,9,78.72807017543859
64,35,75.0,6,9,78.72807017543859
64,35,75.0,6,9,78.72807017543859
64,35,75.0,6,9,79.89766081871345
64,35,75.0,6,9,79.89766081871345
64,35,75.0,6,9,79.89766081871345
64,35,75.0,6,9,79.89766081871345
64,35,75.0,6,9,79.89766081871345
64,35,75.0,6,9,79.89766081871345
64,35,75.0,6,9,79.89766081871345
64,35,75.0,6,9,79.89766081871345
70,36,75.0,6,9,79.45906432748538
70,36,75.0,6,9,79.45906432748538
59,33,92.0,2,9,81.14035087719299
59,33,92.0,2,9,81.14035087719299
70,36,75.0,6,9,79.45906432748538
59,33,92.0,2,9,81.14035087719299
70,36,75.0,6,9,79.45906432748538
59,33,92.0,2,9,81.14035087719299
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
69,33,92.0,2,9,81.50584795321637
74,34,92.0,2,9,81.94444444444444
74,34,92.0,2,9,81.94444444444444
74,34,92.0,2,9,81.94444444444444
74,34,92.0,2,9,81.94444444444444
74,34,92.0,2,9,81.94444444444444
69,34,92.0,4,9,81.50584795321637
69,34,92.0,4,9,81.50584795321637
69,34,92.0,4,9,81.50584795321637
69,34,92.0,4,9,81.50584795321637
69,34,92.0,4,9,81.50584795321637
69,34,92.0,4,9,81.50584795321637
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
76,33,92.0,2,9,80.19005847953217
75,35,92.0,4,9,81.94444444444444
75,35,92.0,4,9,81.94444444444444
75,35,92.0,4,9,81.94444444444444
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
61,33,92.0,4,9,81.14035087719299
78,34,92.0,4,9,80.19005847953217
78,34,92.0,4,9,80.19005847953217
78,34,92.0,4,9,80.19005847953217
78,34,92.0,4,9,80.19005847953217
70,35,92.0,6,9,81.50584795321637
78,34,92.0,4,9,80.19005847953217
78,34,92.0,4,9,80.19005847953217
70,35,92.0,6,9,81.50584795321637
78,34,92.0,4,9,80.19005847953217
70,35,92.0,6,9,81.50584795321637
70,35,92.0,6,9,81.50584795321637
78,34,92.0,4,9,80.19005847953217
70,35,92.0,6,9,81.50584795321637
78,34,92.0,4,9,80.19005847953217
76,36,92.0,6,9,81.94444444444444
76,36,92.0,6,9,81.94444444444444
76,36,92.0,6,9,81.94444444444444
76,36,92.0,6,9,81.94444444444444
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
79,35,92.0,6,9,80.19005847953217
72,33,109.0,2,9,81.14035087719299
79,35,92.0,6,9,80.19005847953217
72,33,109.0,2,9,81.14035087719299
79,35,92.0,6,9,80.19005847953217
72,33,109.0,2,9,81.14035087719299
72,33,109.0,2,9,81.14035087719299
80,33,109.0,2,9,82.82163742690058
80,33,109.0,2,9,82.82163742690058
80,33,109.0,2,9,82.82163742690058
80,33,109.0,2,9,82.82163742690058
80,33,109.0,2,9,82.82163742690058
80,33,109.0,2,9,82.82163742690058
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
80,33,109.0,2,9,82.82163742690058
80,33,109.0,2,9,82.82163742690058
79,33,109.0,2,9,81.65204678362574
80,33,109.0,2,9,82.82163742690058
79,33,109.0,2,9,81.65204678362574
80,33,109.0,2,9,82.82163742690058
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
79,33,109.0,2,9,81.65204678362574
72,34,109.0,4,9,81.14035087719299
72,34,109.0,4,9,81.14035087719299
72,34,109.0,4,9,81.14035087719299
72,34,109.0,4,9,81.14035087719299
72,34,109.0,4,9,81.14035087719299
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
75,34,109.0,4,9,80.19005847953217
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
80,34,109.0,4,9,81.65204678362574
81,34,109.0,4,9,82.82163742690058
81,34,109.0,4,9,82.82163742690058
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
72,35,109.0,6,9,81.14035087719299
75,35,109.0,6,9,80.19005847953217
75,35,109.0,6,9,80.19005847953217
75,35,109.0,6,9,80.19005847953217
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
81,35,109.0,6,9,82.82163742690058
64,33,75.0,2,10,80.84795321637426
64,33,75.0,2,10,80.84795321637426
64,33,75.0,2,10,80.84795321637426
64,33,75.0,2,10,80.84795321637426
64,33,75.0,2,10,80.84795321637426
68,34,75.0,2,10,80.48245614035088
82,35,109.0,6,9,81.65204678362574
82,35,109.0,6,9,81.65204678362574
82,35,109.0,6,9,81.65204678362574
82,35,109.0,6,9,81.65204678362574
82,35,109.0,6,9,81.65204678362574
82,35,109.0,6,9,81.65204678362574
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
66,33,75.0,2,10,80.7017543859649
65,34,75.0,4,10,80.84795321637426
65,34,75.0,4,10,80.84795321637426
65,34,75.0,4,10,80.84795321637426
65,34,75.0,4,10,80.84795321637426
69,35,75.0,4,10,80.48245614035088
69,35,75.0,4,10,80.48245614035088
69,35,75.0,4,10,80.48245614035088
69,35,75.0,4,10,80.48245614035088
69,35,75.0,4,10,80.48245614035088
69,35,75.0,4,10,80.48245614035088
74,34,75.0,2,10,81.06725146198829
74,34,75.0,2,10,81.06725146198829
69,35,75.0,4,10,80.48245614035088
69,35,75.0,4,10,80.48245614035088
74,34,75.0,2,10,81.06725146198829
74,34,75.0,2,10,81.06725146198829
74,34,75.0,2,10,81.06725146198829
67,34,75.0,4,10,80.7017543859649
67,34,75.0,4,10,80.7017543859649
67,34,75.0,4,10,80.7017543859649
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
65,35,75.0,6,10,80.84795321637426
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
75,35,75.0,4,10,81.06725146198829
70,36,75.0,6,10,80.48245614035088
68,35,75.0,6,10,80.7017543859649
75,35,75.0,4,10,81.06725146198829
70,36,75.0,6,10,80.48245614035088
75,35,75.0,4,10,81.06725146198829
70,36,75.0,6,10,80.48245614035088
68,35,75.0,6,10,80.7017543859649
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
70,36,75.0,6,10,80.48245614035088
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
76,36,75.0,6,10,81.06725146198829
56,33,92.0,2,10,80.48245614035088
56,33,92.0,2,10,80.48245614035088
56,33,92.0,2,10,80.48245614035088
56,33,92.0,2,10,80.48245614035088
56,33,92.0,2,10,80.48245614035088
56,33,92.0,2,10,80.48245614035088
56,33,92.0,2,10,80.48245614035088
64,34,92.0,2,10,84.21052631578947
64,34,92.0,2,10,84.21052631578947
58,34,92.0,4,10,80.48245614035088
64,34,92.0,2,10,84.21052631578947
58,34,92.0,4,10,80.48245614035088
64,34,92.0,2,10,84.21052631578947
58,34,92.0,4,10,80.48245614035088
64,34,92.0,2,10,84.21052631578947
58,34,92.0,4,10,80.48245614035088
64,34,92.0,2,10,84.21052631578947
58,34,92.0,4,10,80.48245614035088
64,34,92.0,2,10,84.21052631578947
58,34,92.0,4,10,80.48245614035088
64,34,92.0,2,10,84.21052631578947
64,34,92.0,2,10,84.21052631578947
64,34,92.0,2,10,84.21052631578947
64,34,92.0,2,10,84.21052631578947
66,33,92.0,2,10,81.57894736842105
64,34,92.0,2,10,84.21052631578947
66,33,92.0,2,10,81.57894736842105
68,33,92.0,2,10,81.94444444444444
64,34,92.0,2,10,84.21052631578947
64,34,92.0,2,10,84.21052631578947
66,33,92.0,2,10,81.57894736842105
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
68,33,92.0,2,10,81.94444444444444
59,36,92.0,6,10,80.48245614035088
59,36,92.0,6,10,80.48245614035088
59,36,92.0,6,10,80.48245614035088
59,36,92.0,6,10,80.48245614035088
59,36,92.0,6,10,80.48245614035088
59,36,92.0,6,10,80.48245614035088
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
64,35,92.0,4,10,84.21052631578947
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
69,34,92.0,4,10,81.94444444444444
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
68,34,92.0,4,10,81.57894736842105
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
70,35,92.0,6,10,81.94444444444444
66,36,92.0,6,10,84.21052631578947
66,36,92.0,6,10,84.21052631578947
66,36,92.0,6,10,84.21052631578947
66,36,92.0,6,10,84.21052631578947
66,36,92.0,6,10,84.21052631578947
66,36,92.0,6,10,84.21052631578947
66,36,92.0,6,10,84.21052631578947
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
64,33,109.0,2,10,81.57894736842105
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
66,33,109.0,2,10,80.84795321637426
70,33,109.0,2,10,79.67836257309942
70,33,109.0,2,10,79.67836257309942
70,33,109.0,2,10,79.67836257309942
62,33,109.0,2,10,81.72514619883042
62,33,109.0,2,10,81.72514619883042
62,33,109.0,2,10,81.72514619883042
66,34,109.0,4,10,80.84795321637426
67,34,109.0,4,10,81.57894736842105
67,34,109.0,4,10,81.57894736842105
67,34,109.0,4,10,81.57894736842105
67,34,109.0,4,10,81.57894736842105
74,34,109.0,4,10,79.67836257309942
74,34,109.0,4,10,79.67836257309942
74,34,109.0,4,10,79.67836257309942
74,34,109.0,4,10,79.67836257309942
74,34,109.0,4,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
75,36,109.0,6,10,79.67836257309942
67,35,109.0,6,10,80.84795321637426
66,35,109.0,6,10,81.72514619883042
66,35,109.0,6,10,81.72514619883042
66,35,109.0,6,10,81.72514619883042
66,35,109.0,6,10,81.72514619883042
66,35,109.0,6,10,81.72514619883042
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
66,35,109.0,6,10,81.72514619883042
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
69,35,109.0,6,10,81.57894736842105
66,35,109.0,6,10,81.72514619883042
69,35,109.0,6,10,81.57894736842105
69,35,109.0,6,10,81.57894736842105
69,35,109.0,6,10,81.57894736842105
69,35,109.0,6,10,81.57894736842105
69,35,109.0,6,10,81.57894736842105
